,angularity,filename,empresa,gravel_size,image
440,"3124,04","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_015,tif",ocs - pilhapulmão,12.5 (0.50),Image_015.tif
441,"3094,21","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_016,tif",ocs - pilhapulmão,12.5 (0.50),Image_016.tif
442,"2603,90","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_017,tif",ocs - pilhapulmão,12.5 (0.50),Image_017.tif
443,"3963,35","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_018,tif",ocs - pilhapulmão,12.5 (0.50),Image_018.tif
444,"4969,39","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_019,tif",ocs - pilhapulmão,12.5 (0.50),Image_019.tif
445,"2943,96","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_020,tif",ocs - pilhapulmão,12.5 (0.50),Image_020.tif
446,"3246,99","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_021,tif",ocs - pilhapulmão,12.5 (0.50),Image_021.tif
447,"3152,89","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_022,tif",ocs - pilhapulmão,12.5 (0.50),Image_022.tif
448,"5060,79","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_023,tif",ocs - pilhapulmão,12.5 (0.50),Image_023.tif
449,"4075,71","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_024,tif",ocs - pilhapulmão,12.5 (0.50),Image_024.tif
450,"3733,22","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_025,tif",ocs - pilhapulmão,12.5 (0.50),Image_025.tif
451,"2853,00","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_026,tif",ocs - pilhapulmão,12.5 (0.50),Image_026.tif
452,"3479,13","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_027,tif",ocs - pilhapulmão,12.5 (0.50),Image_027.tif
453,"2773,30","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_028,tif",ocs - pilhapulmão,12.5 (0.50),Image_028.tif
454,"3606,88","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_029,tif",ocs - pilhapulmão,12.5 (0.50),Image_029.tif
455,"2933,26","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_030,tif",ocs - pilhapulmão,12.5 (0.50),Image_030.tif
456,"3140,56","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_031,tif",ocs - pilhapulmão,12.5 (0.50),Image_031.tif
457,"4506,62","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_032,tif",ocs - pilhapulmão,12.5 (0.50),Image_032.tif
458,"3588,09","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_033,tif",ocs - pilhapulmão,12.5 (0.50),Image_033.tif
459,"4172,98","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_034,tif",ocs - pilhapulmão,12.5 (0.50),Image_034.tif
460,"3597,79","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_035,tif",ocs - pilhapulmão,12.5 (0.50),Image_035.tif
461,"3847,72","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_036,tif",ocs - pilhapulmão,12.5 (0.50),Image_036.tif
462,"3563,60","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_037,tif",ocs - pilhapulmão,12.5 (0.50),Image_037.tif
463,"3074,12","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_038,tif",ocs - pilhapulmão,12.5 (0.50),Image_038.tif
464,"2750,05","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_039,tif",ocs - pilhapulmão,12.5 (0.50),Image_039.tif
465,"4037,64","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_040,tif",ocs - pilhapulmão,12.5 (0.50),Image_040.tif
466,"1842,43","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_041,tif",ocs - pilhapulmão,12.5 (0.50),Image_041.tif
467,"3388,97","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_042,tif",ocs - pilhapulmão,12.5 (0.50),Image_042.tif
468,"3704,56","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_043,tif",ocs - pilhapulmão,12.5 (0.50),Image_043.tif
469,"2742,80","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_044,tif",ocs - pilhapulmão,12.5 (0.50),Image_044.tif
470,"4319,95","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_045,tif",ocs - pilhapulmão,12.5 (0.50),Image_045.tif
471,"2230,87","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_046,tif",ocs - pilhapulmão,12.5 (0.50),Image_046.tif
472,"2955,60","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_047,tif",ocs - pilhapulmão,12.5 (0.50),Image_047.tif
473,"4451,01","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_048,tif",ocs - pilhapulmão,12.5 (0.50),Image_048.tif
474,"2981,66","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_049,tif",ocs - pilhapulmão,12.5 (0.50),Image_049.tif
475,"2806,27","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_050,tif",ocs - pilhapulmão,12.5 (0.50),Image_050.tif
476,"3782,94","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_051,tif",ocs - pilhapulmão,12.5 (0.50),Image_051.tif
477,"2470,04","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_052,tif",ocs - pilhapulmão,12.5 (0.50),Image_052.tif
478,"3466,82","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_053,tif",ocs - pilhapulmão,12.5 (0.50),Image_053.tif
479,"2510,13","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_054,tif",ocs - pilhapulmão,12.5 (0.50),Image_054.tif
480,"4073,23","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_055,tif",ocs - pilhapulmão,12.5 (0.50),Image_055.tif
481,"3397,99","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_056,tif",ocs - pilhapulmão,12.5 (0.50),Image_056.tif
482,"3035,43","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_057,tif",ocs - pilhapulmão,12.5 (0.50),Image_057.tif
483,"3272,42","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_058,tif",ocs - pilhapulmão,12.5 (0.50),Image_058.tif
484,"2962,69","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_059,tif",ocs - pilhapulmão,12.5 (0.50),Image_059.tif
485,"3052,59","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_060,tif",ocs - pilhapulmão,12.5 (0.50),Image_060.tif
486,"3176,84","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_061,tif",ocs - pilhapulmão,12.5 (0.50),Image_061.tif
487,"4523,84","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_062,tif",ocs - pilhapulmão,12.5 (0.50),Image_062.tif
488,"4727,28","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_063,tif",ocs - pilhapulmão,12.5 (0.50),Image_063.tif
489,"3917,64","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_064,tif",ocs - pilhapulmão,12.5 (0.50),Image_064.tif
490,"3029,35","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_065,tif",ocs - pilhapulmão,12.5 (0.50),Image_065.tif
491,"3194,55","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_066,tif",ocs - pilhapulmão,12.5 (0.50),Image_066.tif
492,"4315,54","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_067,tif",ocs - pilhapulmão,12.5 (0.50),Image_067.tif
493,"3544,48","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_068,tif",ocs - pilhapulmão,12.5 (0.50),Image_068.tif
494,"2564,74","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_069,tif",ocs - pilhapulmão,12.5 (0.50),Image_069.tif
495,"3833,93","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_070,tif",ocs - pilhapulmão,12.5 (0.50),Image_070.tif
496,"3595,67","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_071,tif",ocs - pilhapulmão,12.5 (0.50),Image_071.tif
497,"2869,75","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_072,tif",ocs - pilhapulmão,12.5 (0.50),Image_072.tif
498,"3516,51","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_073,tif",ocs - pilhapulmão,12.5 (0.50),Image_073.tif
499,"4112,92","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Angularity\Image_074,tif",ocs - pilhapulmão,12.5 (0.50),Image_074.tif
500,2092.94,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_000.tif,pedraleza,19.0 (0.75),Image_000.tif
501,2661.31,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_001.tif,pedraleza,19.0 (0.75),Image_001.tif
502,3130.33,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_002.tif,pedraleza,19.0 (0.75),Image_002.tif
503,3544.51,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_003.tif,pedraleza,19.0 (0.75),Image_003.tif
504,2606.83,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_004.tif,pedraleza,19.0 (0.75),Image_004.tif
505,2788.84,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_005.tif,pedraleza,19.0 (0.75),Image_005.tif
506,2901.81,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_006.tif,pedraleza,19.0 (0.75),Image_006.tif
507,3047.83,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_007.tif,pedraleza,19.0 (0.75),Image_007.tif
508,2578.18,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_008.tif,pedraleza,19.0 (0.75),Image_008.tif
509,1971.86,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_009.tif,pedraleza,19.0 (0.75),Image_009.tif
510,2272.32,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_010.tif,pedraleza,19.0 (0.75),Image_010.tif
511,1973.93,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_011.tif,pedraleza,19.0 (0.75),Image_011.tif
512,2828.54,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_012.tif,pedraleza,19.0 (0.75),Image_012.tif
513,2859.31,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_013.tif,pedraleza,19.0 (0.75),Image_013.tif
514,2032.22,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_014.tif,pedraleza,19.0 (0.75),Image_014.tif
515,2867.98,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_015.tif,pedraleza,19.0 (0.75),Image_015.tif
516,3286.36,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_016.tif,pedraleza,19.0 (0.75),Image_016.tif
517,2240.06,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_017.tif,pedraleza,19.0 (0.75),Image_017.tif
518,2541.26,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_018.tif,pedraleza,19.0 (0.75),Image_018.tif
519,2515.23,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_019.tif,pedraleza,19.0 (0.75),Image_019.tif
520,2013.47,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_020.tif,pedraleza,19.0 (0.75),Image_020.tif
521,3401.55,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_021.tif,pedraleza,19.0 (0.75),Image_021.tif
522,2109.95,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_022.tif,pedraleza,19.0 (0.75),Image_022.tif
523,3471.06,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_023.tif,pedraleza,19.0 (0.75),Image_023.tif
524,2343.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_024.tif,pedraleza,19.0 (0.75),Image_024.tif
525,3281.38,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_025.tif,pedraleza,19.0 (0.75),Image_025.tif
526,2095.34,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_026.tif,pedraleza,19.0 (0.75),Image_026.tif
527,2987.16,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_027.tif,pedraleza,19.0 (0.75),Image_027.tif
528,2350.83,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_028.tif,pedraleza,19.0 (0.75),Image_028.tif
529,2496.53,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_029.tif,pedraleza,19.0 (0.75),Image_029.tif
530,2545.12,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_030.tif,pedraleza,19.0 (0.75),Image_030.tif
531,2658.81,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_031.tif,pedraleza,19.0 (0.75),Image_031.tif
532,2123.62,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_032.tif,pedraleza,19.0 (0.75),Image_032.tif
533,2601.14,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_033.tif,pedraleza,19.0 (0.75),Image_033.tif
534,2053.11,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_034.tif,pedraleza,19.0 (0.75),Image_034.tif
535,2926.17,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_035.tif,pedraleza,19.0 (0.75),Image_035.tif
536,3180.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_036.tif,pedraleza,19.0 (0.75),Image_036.tif
537,3622.26,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_037.tif,pedraleza,19.0 (0.75),Image_037.tif
538,1934.44,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_038.tif,pedraleza,19.0 (0.75),Image_038.tif
539,3038.61,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_039.tif,pedraleza,19.0 (0.75),Image_039.tif
540,2702.23,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_040.tif,pedraleza,19.0 (0.75),Image_040.tif
541,2789.36,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_041.tif,pedraleza,19.0 (0.75),Image_041.tif
542,2460.24,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_042.tif,pedraleza,19.0 (0.75),Image_042.tif
543,2928.26,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_043.tif,pedraleza,19.0 (0.75),Image_043.tif
544,3337.23,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_044.tif,pedraleza,19.0 (0.75),Image_044.tif
545,2853.87,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_045.tif,pedraleza,19.0 (0.75),Image_045.tif
546,2475.01,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_046.tif,pedraleza,19.0 (0.75),Image_046.tif
547,2432.83,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_047.tif,pedraleza,19.0 (0.75),Image_047.tif
548,2769.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_048.tif,pedraleza,19.0 (0.75),Image_048.tif
549,2455.91,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Angularity\Image_049.tif,pedraleza,19.0 (0.75),Image_049.tif
550,2391.17,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_000.tif,pedraleza,9.5 (0.375),Image_000.tif
551,4156.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_001.tif,pedraleza,9.5 (0.375),Image_001.tif
552,2753.34,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_002.tif,pedraleza,9.5 (0.375),Image_002.tif
553,3117.26,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_003.tif,pedraleza,9.5 (0.375),Image_003.tif
554,3459.79,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_004.tif,pedraleza,9.5 (0.375),Image_004.tif
555,3242.68,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_005.tif,pedraleza,9.5 (0.375),Image_005.tif
556,2870.62,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_006.tif,pedraleza,9.5 (0.375),Image_006.tif
557,3028.93,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_007.tif,pedraleza,9.5 (0.375),Image_007.tif
558,3338.7,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_008.tif,pedraleza,9.5 (0.375),Image_008.tif
559,3154.91,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_009.tif,pedraleza,9.5 (0.375),Image_009.tif
560,2594.39,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_010.tif,pedraleza,9.5 (0.375),Image_010.tif
561,2528.51,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_011.tif,pedraleza,9.5 (0.375),Image_011.tif
562,2350.92,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_012.tif,pedraleza,9.5 (0.375),Image_012.tif
563,2712.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_013.tif,pedraleza,9.5 (0.375),Image_013.tif
564,3101.22,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_014.tif,pedraleza,9.5 (0.375),Image_014.tif
565,2241.92,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_015.tif,pedraleza,9.5 (0.375),Image_015.tif
566,3356.25,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_016.tif,pedraleza,9.5 (0.375),Image_016.tif
567,2741.99,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_017.tif,pedraleza,9.5 (0.375),Image_017.tif
568,2515.89,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_018.tif,pedraleza,9.5 (0.375),Image_018.tif
569,2920.36,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_019.tif,pedraleza,9.5 (0.375),Image_019.tif
570,2436.19,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_020.tif,pedraleza,9.5 (0.375),Image_020.tif
571,2367.16,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_021.tif,pedraleza,9.5 (0.375),Image_021.tif
572,2999.18,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_022.tif,pedraleza,9.5 (0.375),Image_022.tif
573,3159.65,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_023.tif,pedraleza,9.5 (0.375),Image_023.tif
574,3613.22,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_024.tif,pedraleza,9.5 (0.375),Image_024.tif
575,2653.49,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_025.tif,pedraleza,9.5 (0.375),Image_025.tif
576,2430.01,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_026.tif,pedraleza,9.5 (0.375),Image_026.tif
577,2947.63,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_027.tif,pedraleza,9.5 (0.375),Image_027.tif
578,2974.36,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_028.tif,pedraleza,9.5 (0.375),Image_028.tif
579,1924.93,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_029.tif,pedraleza,9.5 (0.375),Image_029.tif
580,2446.98,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_030.tif,pedraleza,9.5 (0.375),Image_030.tif
581,3067.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_031.tif,pedraleza,9.5 (0.375),Image_031.tif
582,3068.91,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Angularity\Image_032.tif,pedraleza,9.5 (0.375),Image_032.tif
