,texture,filename,empresa,gravel_size,image
1352,647.2,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_027.tif,tecbrita,9.5 (0.375),Image_027.tif
1353,639.9,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_028.tif,tecbrita,9.5 (0.375),Image_028.tif
1354,453.2,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_029.tif,tecbrita,9.5 (0.375),Image_029.tif
1355,276.3,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_030.tif,tecbrita,9.5 (0.375),Image_030.tif
1356,331.6,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_031.tif,tecbrita,9.5 (0.375),Image_031.tif
1357,552.7,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_032.tif,tecbrita,9.5 (0.375),Image_032.tif
1358,445.8,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_033.tif,tecbrita,9.5 (0.375),Image_033.tif
1359,310.7,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_034.tif,tecbrita,9.5 (0.375),Image_034.tif
1360,343.9,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_035.tif,tecbrita,9.5 (0.375),Image_035.tif
1361,632.5,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_036.tif,tecbrita,9.5 (0.375),Image_036.tif
1362,185.5,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_037.tif,tecbrita,9.5 (0.375),Image_037.tif
1363,162.1,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_038.tif,tecbrita,9.5 (0.375),Image_038.tif
1364,1139.7,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_039.tif,tecbrita,9.5 (0.375),Image_039.tif
1365,534.2,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_040.tif,tecbrita,9.5 (0.375),Image_040.tif
1366,391.8,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_041.tif,tecbrita,9.5 (0.375),Image_041.tif
1367,487.6,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_042.tif,tecbrita,9.5 (0.375),Image_042.tif
1368,1037.8,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_043.tif,tecbrita,9.5 (0.375),Image_043.tif
1369,294.8,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_044.tif,tecbrita,9.5 (0.375),Image_044.tif
1370,246.9,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_045.tif,tecbrita,9.5 (0.375),Image_045.tif
1371,350.0,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_046.tif,tecbrita,9.5 (0.375),Image_046.tif
1372,214.9,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_047.tif,tecbrita,9.5 (0.375),Image_047.tif
1373,227.2,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_048.tif,tecbrita,9.5 (0.375),Image_048.tif
1374,788.5,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Texture\Image_049.tif,tecbrita,9.5 (0.375),Image_049.tif
1375,991.1,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_000.tif,tecbrita,12.5 (0.50),Image_000.tif
1376,288.6,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_001.tif,tecbrita,12.5 (0.50),Image_001.tif
1377,384.4,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_002.tif,tecbrita,12.5 (0.50),Image_002.tif
1378,370.9,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_003.tif,tecbrita,12.5 (0.50),Image_003.tif
1379,886.7,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_004.tif,tecbrita,12.5 (0.50),Image_004.tif
1380,385.6,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_005.tif,tecbrita,12.5 (0.50),Image_005.tif
1381,351.3,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_006.tif,tecbrita,12.5 (0.50),Image_006.tif
1382,480.2,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_007.tif,tecbrita,12.5 (0.50),Image_007.tif
1383,378.3,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_008.tif,tecbrita,12.5 (0.50),Image_008.tif
1384,926.0,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_009.tif,tecbrita,12.5 (0.50),Image_009.tif
1385,332.8,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_010.tif,tecbrita,12.5 (0.50),Image_010.tif
1386,889.2,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_011.tif,tecbrita,12.5 (0.50),Image_011.tif
1387,235.8,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_012.tif,tecbrita,12.5 (0.50),Image_012.tif
1388,560.0,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_013.tif,tecbrita,12.5 (0.50),Image_013.tif
1389,324.2,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_014.tif,tecbrita,12.5 (0.50),Image_014.tif
1390,357.4,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_015.tif,tecbrita,12.5 (0.50),Image_015.tif
1391,483.9,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Texture\Image_016.tif,tecbrita,12.5 (0.50),Image_016.tif
